LEcon329_1:1	yellow	JJ(JJ)	yellow
LEcon329_212:1	is	VBZ(VBZ)	be
LEcon329_212:2	this	DT(DT)	this
LEcon329_212:3	a	DT(DT)	a
LEcon329_212:4	village	NN(NN)	village
LEcon329_212:5	or	CC(CC)	or

LEcon329_213:1	yes	RE(RE)	yes
LEcon329_213:2	it	PP(PP)	it
LEcon329_213:3	's	VBS(VBS)	be
LEcon329_213:4	called	VVN(VVN)	call
LEcon329_213:5	f_attard	FW(FW)	

LEcon329_214:1	f_attard	FW(FW)	
LEcon329_214:2	okay	RE(RE)	okay

LEcon329_215:1	now	RB(RB)	now
LEcon329_215:2	we	PP(PP)	we
LEcon329_215:3	are	VBP(VBP)	be
LEcon329_215:4	in	IN(IN)	in
LEcon329_215:5	f_attard	FW(FW)	
LEcon329_215:6	we	PP(PP)	we
LEcon329_215:7	were	VBD(VBD)	be
LEcon329_215:8	in	IN(IN)	in
LEcon329_215:9	f_balzan	FW(FW)	
LEcon329_215:10	now	RB(RB)	now
LEcon329_215:11	we	PP(PP)	we
LEcon329_215:12	are	VBP(VBP)	be
LEcon329_215:13	coming	VVG(VVG)	come
LEcon329_215:14	to	IN(IN)	to
LEcon329_215:15	f_attard	FW(FW)	
LEcon329_215:16	_1	PA(PA)	

LEcon329_216:1	aha	RE(RE)	aha

LEcon329_217:1	this	DT(DT)	this
LEcon329_217:2	is	VBZ(VBZ)	be
LEcon329_217:3	the	DT(DT)	the
LEcon329_217:4	second	JJ(JJ)	second
LEcon329_217:5	village	NN(NN)	village
LEcon329_217:6	_0	PA(PA)	

LEcon329_218:1	yeah	RE(RE)	yeah
LEcon329_218:2	the	DT(DT)	the
LEcon329_218:3	ambassador	NN(NN)	ambassador
LEcon329_218:4	the	DT(DT)	the
LEcon329_218:5	american	JJ(JJ)	american
LEcon329_218:6	ambassador	NN(NN)	ambassador
LEcon329_218:7	lives	VVZ(VVZ)	live
LEcon329_218:8	here	RB(RB)	here
LEcon329_218:9	_2	PA(PA)	
LEcon329_218:10	as	IN(IN)	as
LEcon329_218:11	in	IN(IN)	in
LEcon329_218:12	very	RB(RB)	very
LEcon329_218:13	close	RB(RB)	close

LEcon329_219:1	this	DT(DT)	this
LEcon329_219:2	is	VBZ(VBZ)	be
LEcon329_219:3	_0	PA(PA)	
LEcon329_219:4	no	RE(RE)	no

LEcon329_220:1	look	VV(VV)	look
LEcon329_220:2	these	DT(DT)	these
LEcon329_220:3	are	VBP(VBP)	be
LEcon329_220:4	san	NP(NP)	san
LEcon329_220:5	anton	NP(NP)	anton
LEcon329_220:6	gardens	NPS(NPS)	garden

LEcon329_221:1	these	DT(DT)	these
LEcon329_221:2	are	VBP(VBP)	be
LEcon329_221:3	the	DT(DT)	the
LEcon329_221:4	gardens	NNS(NNS)	garden
LEcon329_221:5	of	IN(IN)	of
LEcon329_221:6	the	DT(DT)	the
LEcon329_221:7	palace	NN(NN)	palace

LEcon329_222:1	it	PP(PP)	it
LEcon329_222:2	's	VBS(VBS)	be
LEcon329_222:3	pretty	RB(RB)	pretty
LEcon329_222:4	wealth	NN(JJ)	wealth
LEcon329_222:5	place	NN(NN)	place
LEcon329_222:6	because	IN(IN)	because
LEcon329_222:7	otherwise	RB(RB)	otherwise
LEcon329_222:8	that	DT(DT)	that
LEcon329_222:9	's	VBS(VBS)	be
LEcon329_222:10	_1	PA(PA)	

LEcon329_223:1	ah	UH(UH)	ah
LEcon329_223:2	okay	RE(RE)	okay

LEcon329_224:1	the	DT(DT)	the
LEcon329_224:2	official	JJ(JJ)	official
LEcon329_224:3	residence	NN(NN)	residence
LEcon329_224:4	of	IN(IN)	of
LEcon329_224:5	the	DT(DT)	the
LEcon329_224:6	president	NN(NN)	president
LEcon329_224:7	_0	PA(PA)	

LEcon329_225:1	aha	RE(RE)	aha
LEcon329_225:2	ah	UH(UH)	ah

LEcon329_226:1	over	RB(RB)	over
LEcon329_226:2	there	RB(RB)	there

LEcon329_227:1	exactly	RB(RB)	exactly

LEcon329_228:1	but	CC(CC)	but
LEcon329_228:2	we	PP(PP)	we
LEcon329_228:3	ca	MD(MD)	can
LEcon329_228:4	n't	RB(RB)	not
LEcon329_228:5	see	VV(VV)	see
LEcon329_228:6	much	JJ(JJ)	much
LEcon329_228:7	unfortunately	RB(RB)	unfortunately

LEcon329_229:1	of	IN(IN)	of
LEcon329_229:2	your	PP$(PP$)	you
LEcon329_229:3	president	NN(NN)	president
LEcon329_229:4	_0	PA(PA)	

LEcon329_230:1	yes	RE(RE)	yes

LEcon329_231:1	yes	RE(RE)	yes
LEcon329_231:2	yes	RE(RE)	yes

LEcon329_232:1	mhm	RE(RE)	mhm
LEcon329_232:2	okay	RE(RE)	okay
LEcon329_232:3	and	CC(CC)	and
LEcon329_232:4	f_attard	FW(FW)	
LEcon329_232:5	is	VBZ(VBZ)	be
LEcon329_232:6	also	RB(RB)	also
LEcon329_232:7	a	DT(DT)	a
LEcon329_232:8	family	NN(NN)	family
LEcon329_232:9	name	NN(NN)	name
LEcon329_232:10	_0	PA(PA)	

LEcon329_233:1	yes	RE(RE)	yes
LEcon329_233:2	it	PP(PP)	it
LEcon329_233:3	's	VBS(VBS)	be
LEcon329_233:4	also	RB(RB)	also
LEcon329_233:5	a	DT(DT)	a
LEcon329_233:6	family	NN(NN)	family
LEcon329_233:7	name	NN(NN)	name
LEcon329_233:8	_0	PA(PA)	

LEcon329_234:1	am	VBP(VBP)	be
LEcon329_234:2	i	PP(PP)	i
LEcon329_234:3	right	JJ(JJ)	right

LEcon329_235:1	yeah	RE(RE)	yeah

LEcon329_236:1	that	DT(DT)	that
LEcon329_236:2	's	VBS(VBS)	be
LEcon329_236:3	correct	JJ(JJ)	correct
LEcon329_236:4	_0	PA(PA)	

LEcon329_237:1	how	WRB(WRB)	how
LEcon329_237:2	do	VVP(VVP)	do
LEcon329_237:3	you	PP(PP)	you
LEcon329_237:4	know	VV(VV)	know

LEcon329_238:1	because	IN(IN)	because
LEcon329_238:2	i	PP(PP)	i
LEcon329_238:3	have	VHP(VHP)	have
LEcon329_238:4	to	TO(TO)	to
LEcon329_238:5	search	VV(VV)	search
LEcon329_238:6	for	IN(IN)	for
LEcon329_238:7	literature	NN(NN)	literature
LEcon329_238:8	you	PP(DM)	you
LEcon329_238:9	know	VVP(DM)	know
LEcon329_238:10	_0	PA(PA)	

LEcon329_239:1	ah	UH(UH)	ah
LEcon329_239:2	all	RB(RB)	all
LEcon329_239:3	right	RB(RB)	right
LEcon329_239:4	so	DM(DM)	so
LEcon329_239:5	you	PP(PP)	you
LEcon329_239:6	have	VHP(VHP)	have
LEcon329_239:7	the	DT(DT)	the
LEcon329_239:8	surnames	NNS(NNS)	surname
LEcon329_239:9	_0	PA(PA)	

LEcon329_240:1	and	CC(CC)	and
LEcon329_240:2	er	UH(UH)	er

LEcon329_241:1	yeah	RE(RE)	yeah

LEcon329_242:1	@@@	LA(LA)	

LEcon329_243:1	and	CC(CC)	and
LEcon329_243:2	it	PP(PP)	it
LEcon329_243:3	's	VBS(VBS)	be
LEcon329_243:4	like	DM(DM)	like
LEcon329_243:5	always	RB(RB)	always
LEcon329_243:6	_0	PA(PA)	
LEcon329_243:7	f_camileri	FW(FW)	
LEcon329_243:8	_0	PA(PA)	
LEcon329_243:9	then	RB(RB)	then
LEcon329_243:10	_0	PA(PA)	

LEcon329_244:1	f_camileri	FW(FW)	
LEcon329_244:2	is	VBZ(VBZ)	be
LEcon329_244:3	xx	UNI(UNI)	
LEcon329_244:4	names	NNS(NNS)	name

LEcon329_245:1	er	UH(UH)	er
LEcon329_245:2	_0	PA(PA)	
LEcon329_245:3	f_borg	FW(FW)	

LEcon329_246:1	f_borg	FW(FW)	
LEcon329_246:2	xxx	UNI(UNI)	

LEcon329_247:1	@@	LA(LA)	

LEcon329_248:1	ah	UH(UH)	ah
LEcon329_248:2	f_borg	FW(FW)	
LEcon329_248:3	is	VBZ(VBZ)	be
LEcon329_248:4	very	RB(RB)	very
LEcon329_248:5	very	RB(RB)	very
LEcon329_248:6	common	JJ(JJ)	common

LEcon329_249:1	f_borg	FW(FW)	
LEcon329_249:2	f_cassar	FW(FW)	
LEcon329_249:3	f_caruana	FW(FW)	
LEcon329_249:4	_1	PA(PA)	
LEcon329_249:5	they	PP(PP)	they
LEcon329_249:6	are	VBP(VBP)	be
LEcon329_249:7	all	DT(DT)	all
LEcon329_249:8	very	RB(RB)	very
LEcon329_249:9	common	JJ(JJ)	common

LEcon329_250:1	mhm	RE(RE)	mhm

LEcon329_251:1	a_[lastname2]	NP(NP)	
LEcon329_251:2	is	VBZ(VBZ)	be
LEcon329_251:3	quite	RB(RB)	quite
LEcon329_251:4	common	JJ(JJ)	common
LEcon329_251:5	too	RB(RB)	too
LEcon329_251:6	that	DT(DT)	that
LEcon329_251:7	's	VBS(VBS)	be
LEcon329_251:8	ours	PP(PP)	we
LEcon329_251:9	xx	UNI(UNI)	

LEcon329_252:1	if	IN(IN)	if
LEcon329_252:2	i	PP(PP)	i
LEcon329_252:3	lived	VVD(VVD)	live
LEcon329_252:4	here	RB(RB)	here
LEcon329_252:5	_0	PA(PA)	
LEcon329_252:6	i	PP(PP)	i
LEcon329_252:7	would	MD(MD)	will
LEcon329_252:8	try	VV(VV)	try
LEcon329_252:9	to	TO(TO)	to
LEcon329_252:10	learn	VV(VV)	learn
LEcon329_252:11	er	UH(UH)	er
LEcon329_252:12	maltese	NP(NP)	maltese
LEcon329_252:13	_0	PA(PA)	
LEcon329_252:14	definitely	RB(RB)	definitely

LEcon329_253:1	@@	LA(LA)	

LEcon329_254:1	@@	LA(LA)	

LEcon329_255:1	i	PP(PP)	i
LEcon329_255:2	would	MD(MD)	will
LEcon329_255:3	like	VV(VV)	like
LEcon329_255:4	to	TO(TO)	to
LEcon329_255:5	_2	PA(PA)	
LEcon329_255:6	i	PP(DM)	i
LEcon329_255:7	mean	VVP(DM)	mean
LEcon329_255:8	i	PP(PP)	i
LEcon329_255:9	would	MD(MD)	will
LEcon329_255:10	like	VV(VV)	like
LEcon329_255:11	to	TO(TO)	to
LEcon329_255:12	know	VV(VV)	know
LEcon329_255:13	what	WP(WP)	what
LEcon329_255:14	people	NNS(NNS)	people
LEcon329_255:15	are	VBP(VBP)	be
LEcon329_255:16	saying	VVG(VVG)	say
LEcon329_255:17	_0	PA(PA)	
LEcon329_255:18	to	IN(IN)	to
LEcon329_255:19	each	NN(NN)	each
LEcon329_255:20	other	NN(NN)	other

LEcon329_256:1	yes	RE(RE)	yes

LEcon329_257:1	or	CC(CC)	or

LEcon329_258:1	yes	RE(RE)	yes
LEcon329_258:2	it	PP(PP)	it
LEcon329_258:3	's	VBS(VBS)	be
LEcon329_258:4	true	JJ(JJ)	true
LEcon329_258:5	_0	PA(PA)	

LEcon329_259:1	your	PP$(PP$)	you
LEcon329_259:2	friend	NN(NN)	friend
LEcon329_259:3	a_[firstname1]	NP(NP)	
LEcon329_259:4	knows	VVZ(VVZ)	know
LEcon329_259:5	how	WRB(WRB)	how
LEcon329_259:6	to	TO(TO)	to
LEcon329_259:7	_0	PA(PA)	
LEcon329_259:8	how	WRB(WRB)	how
LEcon329_259:9	_2	PA(PA)	
LEcon329_259:10	he	PP(PP)	he
LEcon329_259:11	understand	V(VVZ)	understand
LEcon329_259:12	maltese	NP(NP)	maltese

LEcon329_260:1	he	PP(PP)	he
LEcon329_260:2	understand	V(VVZ)	understand

LEcon329_261:1	he	PP(PP)	he
LEcon329_261:2	understands	VVZ(VVZ)	understand
LEcon329_261:3	maltese	NP(NP)	maltese
LEcon329_261:4	very	RB(RB)	very
LEcon329_261:5	well	RB(RB)	well
LEcon329_261:6	xx	UNI(UNI)	

LEcon329_262:1	not	RB(RB)	not
LEcon329_262:2	re-	XX(XX)	

LEcon329_263:1	i	PP(PP)	i
LEcon329_263:2	know	VVP(VVP)	know
LEcon329_263:3	yes	RE(RE)	yes
LEcon329_263:4	cos	IN(IN)	cos
LEcon329_263:5	i	PP(PP)	i
LEcon329_263:6	was	VBD(VBD)	be
LEcon329_263:7	telling	VVG(VVG)	tell
LEcon329_263:8	them	PP(PP)	they

LEcon329_264:1	really	RB(RB)	really

LEcon329_265:1	yes	RE(RE)	yes
LEcon329_265:2	cos	IN(IN)	cos
LEcon329_265:3	how	WRB(WRB)	how
LEcon329_265:4	sweet	JJ(JJ)	sweet

LEcon329_266:1	he	PP(PP)	he
LEcon329_266:2	do	V(VVZ)	do
LEcon329_266:3	he	PP(PP)	he
LEcon329_266:4	does	VVZ(VVZ)	do

LEcon329_267:1	yes	RE(RE)	yes
LEcon329_267:2	_0	PA(PA)	
LEcon329_267:3	he	PP(PP)	he
LEcon329_267:4	can	MD(MD)	can
LEcon329_267:5	understand	VV(VV)	understand
LEcon329_267:6	maltese	NP(NP)	maltese
LEcon329_267:7	last	JJ(JJ)	last
LEcon329_267:8	time	NN(NN)	time
LEcon329_267:9	when	WRB(WRB)	when
LEcon329_267:10	i	PP(PP)	i
LEcon329_267:11	told	VVD(VVD)	tell
LEcon329_267:12	him	PP(PP)	he
LEcon329_267:13	something	NN(NN)	something
LEcon329_267:14	in	IN(IN)	in
LEcon329_267:15	maltese	NP(NP)	maltese
LEcon329_267:16	and	CC(CC)	and
LEcon329_267:17	i	PP(PP)	i
LEcon329_267:18	forgot	VVD(VVD)	forget
LEcon329_267:19	then	RB(RB)	then
LEcon329_267:20	and	CC(CC)	and
LEcon329_267:21	i	PP(PP)	i
LEcon329_267:22	was	VBD(VBD)	be
LEcon329_267:23	speaking	VVG(VVG)	speak
LEcon329_267:24	to	IN(IN)	to
LEcon329_267:25	him	PP(PP)	he
LEcon329_267:26	in	IN(IN)	in
LEcon329_267:27	maltese	NP(NP)	maltese
LEcon329_267:28	he	PP(PP)	he
LEcon329_267:29	replied	VVD(VVD)	reply
LEcon329_267:30	in	IN(IN)	in
LEcon329_267:31	english	NP(NP)	english
LEcon329_267:32	_0	PA(PA)	

LEcon329_268:1	ah	UH(UH)	ah

LEcon329_269:1	and	CC(CC)	and
LEcon329_269:2	i	PP(PP)	i
LEcon329_269:3	said	VVD(VVD)	say
LEcon329_269:4	you	PP(PP)	you
LEcon329_269:5	understand	VVP(VVP)	understand
LEcon329_269:6	and	CC(CC)	and
LEcon329_269:7	he	PP(PP)	he
LEcon329_269:8	said	VVD(VVD)	say
LEcon329_269:9	yes	RE(RE)	yes
LEcon329_269:10	_0	PA(PA)	

LEcon329_270:1	really	RB(RB)	really

LEcon329_271:1	he	PP(PP)	he
LEcon329_271:2	's	VHS(VHS)	have
LEcon329_271:3	been	VBN(VBN)	be
LEcon329_271:4	here	RB(RB)	here
LEcon329_271:5	for	IN(IN)	for
LEcon329_271:6	twelve	CD(CD)	twelve
LEcon329_271:7	ear-	XX(XX)	
LEcon329_271:8	years	NNS(NNS)	year
LEcon329_271:9	and	CC(CC)	and
LEcon329_271:10	er	UH(UH)	er
LEcon329_271:11	his	PP$(PP$)	he
LEcon329_271:12	family	NN(NN)	family
LEcon329_271:13	_0	PA(PA)	
LEcon329_271:14	and	CC(CC)	and
LEcon329_271:15	they	PP(PP)	they
LEcon329_271:16	they	PP(PP)	they
LEcon329_271:17	are	VBP(VBP)	be
LEcon329_271:18	i	PP(PP)	i
LEcon329_271:19	i	PP(PP)	i
LEcon329_271:20	told	VVD(VVD)	tell
LEcon329_271:21	you	PP(PP)	you
LEcon329_271:22	already	RB(RB)	already
LEcon329_271:23	_0	PA(PA)	
LEcon329_271:24	they	PP(PP)	they
LEcon329_271:25	are	VBP(VBP)	be
LEcon329_271:26	extending	VVG(VVG)	extend
LEcon329_271:27	er	UH(UH)	er
LEcon329_271:28	their	PP$(PP$)	they
LEcon329_271:29	_0	PA(PA)	
LEcon329_271:30	erm	UH(UH)	erm
LEcon329_271:31	permits	NNS(NNS)	permit

LEcon329_272:1	mhm	RE(RE)	mhm

LEcon329_273:1	each	DT(DT)	each
LEcon329_273:2	and	CC(CC)	and
LEcon329_273:3	every	DT(DT)	every
LEcon329_273:4	year	NN(NN)	year
LEcon329_273:5	_0	PA(PA)	
LEcon329_273:6	and	CC(CC)	and
LEcon329_273:7	in	IN(IN)	in
LEcon329_273:8	the	DT(DT)	the
LEcon329_273:9	beginning	VVG(NN)	begin/beginning
LEcon329_273:10	they	PP(PP)	they
LEcon329_273:11	thought	VVD(VVD)	think
LEcon329_273:12	we	PP(PP)	we
LEcon329_273:13	are	VBP(VBP)	be
LEcon329_273:14	staying	VVG(VVG)	stay
LEcon329_273:15	here	RB(RB)	here
LEcon329_273:16	for	IN(IN)	for
LEcon329_273:17	lon-	XX(XX)	
LEcon329_273:18	only	RB(RB)	only
LEcon329_273:19	one	CD(CD)	one
LEcon329_273:20	year	NN(NN)	year
LEcon329_273:21	_0	PA(PA)	
LEcon329_273:22	two	CD(CD)	two
LEcon329_273:23	years	NNS(NNS)	year
LEcon329_273:24	and	CC(CC)	and
LEcon329_273:25	then	RB(RB)	then
LEcon329_273:26	it	PP(PP)	it
LEcon329_273:27	was	VBD(VBD)	be
LEcon329_273:28	_0	PA(PA)	
LEcon329_273:29	each	DT(DT)	each
LEcon329_273:30	and	CC(CC)	and
LEcon329_273:31	every	DT(DT)	every
LEcon329_273:32	year	NN(NN)	year
LEcon329_273:33	the	DT(DT)	the
LEcon329_273:34	same	JJ(JJ)	same
LEcon329_273:35	_0	PA(PA)	
LEcon329_273:36	so	DM(DM)	so
LEcon329_273:37	they	PP(PP)	they
LEcon329_273:38	really	RB(RB)	really
LEcon329_273:39	did	VVD(VVD)	do
LEcon329_273:40	n't	RB(RB)	not
LEcon329_273:41	know	VV(VV)	know
LEcon329_273:42	_0	PA(PA)	
LEcon329_273:43	otherwise	RB(RB)	otherwise
LEcon329_273:44	_1	PA(PA)	
LEcon329_273:45	everyone	NN(NN)	everyone
LEcon329_273:46	would	MD(MD)	will
LEcon329_273:47	have	VH(VH)	have
LEcon329_273:48	learned	VVN(VVN)	learn
LEcon329_273:49	_0	PA(PA)	
LEcon329_273:50	er	UH(UH)	er
LEcon329_273:51	maltese	NP(NP)	maltese

LEcon329_274:1	aha	RE(RE)	aha
LEcon329_274:2	aha	RE(RE)	aha
LEcon329_274:3	aha	RE(RE)	aha

LEcon329_275:1	because	IN(IN)	because
LEcon329_275:2	they	PP(PP)	they
LEcon329_275:3	asked	VVD(VVD)	ask
LEcon329_275:4	er	UH(UH)	er
LEcon329_275:5	at	IN(IN)	at
LEcon329_275:6	school	NN(NN)	school
LEcon329_275:7	to	TO(TO)	to
LEcon329_275:8	you	PP(DM)	you
LEcon329_275:9	know	VVP(DM)	know
LEcon329_275:10	_0	PA(PA)	
LEcon329_275:11	exception	NN(NN)	exception
LEcon329_275:12	from	IN(IN)	from
LEcon329_275:13	maltese	NP(NP)	maltese
LEcon329_275:14	_0	PA(PA)	
LEcon329_275:15	er	UH(UH)	er
LEcon329_275:16	when	WRB(WRB)	when
LEcon329_275:17	they	PP(PP)	they
LEcon329_275:18	arrived	VVD(VVD)	arrive

LEcon329_276:1	aha	RE(RE)	aha

LEcon329_277:1	mhm	RE(RE)	mhm

LEcon329_278:1	because	IN(IN)	because
LEcon329_278:2	it	PP(PP)	it
LEcon329_278:3	was	VBD(VBD)	be
LEcon329_278:4	really	RB(RB)	really
LEcon329_278:5	difficult	JJ(JJ)	difficult
LEcon329_278:6	_2	PA(PA)	
LEcon329_278:7	in	IN(IN)	in
LEcon329_278:8	the	DT(DT)	the
LEcon329_278:9	beginning	VVG(NN)	begin/beginning
LEcon329_278:10	_2	PA(PA)	

LEcon329_279:1	i	PP(PP)	i
LEcon329_279:2	can	MD(MD)	can
LEcon329_279:3	imagine	VV(VV)	imagine

LEcon329_280:1	and	CC(CC)	and
LEcon329_280:2	now	RB(RB)	now
LEcon329_280:3	his	PP$(PP$)	he
LEcon329_280:4	mother	NN(NN)	mother
LEcon329_280:5	complains	VVZ(VVZ)	complain
LEcon329_280:6	@	LA(LA)	

LEcon329_281:1	@@	LA(LA)	

LEcon329_282:1	@@	LA(LA)	

LEcon329_283:1	because	IN(IN)	because
LEcon329_283:2	er	UH(UH)	er
LEcon329_283:3	_0	PA(PA)	
LEcon329_283:4	she	PP(PP)	she
LEcon329_283:5	would	MD(MD)	will
LEcon329_283:6	have	VH(VH)	have
LEcon329_283:7	wanted	VVN(VVN)	want
LEcon329_283:8	him	PP(PP)	he
LEcon329_283:9	to	TO(TO)	to
LEcon329_283:10	speak	VV(VV)	speak
LEcon329_283:11	maltese	NP(NP)	maltese
LEcon329_283:12	as	RB(RB)	as
LEcon329_283:13	well	RB(RB)	well
LEcon329_283:14	_2	PA(PA)	

LEcon329_284:1	so	DM(DM)	so
LEcon329_284:2	now	RB(RB)	now
LEcon329_284:3	they	PP(PP)	they
LEcon329_284:4	are	VBP(VBP)	be
LEcon329_284:5	going	VVG(VVG)	go
LEcon329_284:6	to	TO(TO)	to
LEcon329_284:7	live	VV(VV)	live
LEcon329_284:8	here	RB(RB)	here
LEcon329_284:9	permanently	RB(RB)	permanently
LEcon329_284:10	right	DM(DM)	right

LEcon329_285:1	if	IN(IN)	if
LEcon329_285:2	only	RB(RB)	only
LEcon329_285:3	they	PP(PP)	they
LEcon329_285:4	knew	VVD(VVD)	know

LEcon329_286:1	no	RE(RE)	no
LEcon329_286:2	no	RE(RE)	no
LEcon329_286:3	they	PP(PP)	they
LEcon329_286:4	are	VBP(VBP)	be
LEcon329_286:5	extending	VVG(VVG)	extend
LEcon329_286:6	their	PP$(PP$)	they
LEcon329_286:7	pe-	XX(XX)	
LEcon329_286:8	permits	NNS(NNS)	permit
LEcon329_286:9	it	PP(PP)	it
LEcon329_286:10	's	VBS(VBS)	be
LEcon329_286:11	not	RB(RB)	not
LEcon329_286:12	er	UH(UH)	er
LEcon329_286:13	possible	JJ(JJ)	possible
LEcon329_286:14	to	TO(TO)	to
LEcon329_286:15	obtain	VV(VV)	obtain
LEcon329_286:16	_0	PA(PA)	
LEcon329_286:17	to	TO(TO)	to
LEcon329_286:18	to	TO(TO)	to
LEcon329_286:19	get	VV(VV)	get
LEcon329_286:20	er	UH(UH)	er
LEcon329_286:21	citizenship	NN(NN)	citizenship
LEcon329_286:22	_0	PA(PA)	

LEcon329_287:1	really	RB(RB)	really

LEcon329_288:1	i	PP(DM)	i
LEcon329_288:2	mean	VVP(DM)	mean
LEcon329_288:3	if	IN(IN)	if
LEcon329_288:4	you	PP(PP)	you
LEcon329_288:5	are	VBP(VBP)	be
LEcon329_288:6	a	DT(DT)	a
LEcon329_288:7	foreigner	NN(NN)	foreigner
LEcon329_288:8	and	CC(CC)	and
LEcon329_288:9	er	UH(UH)	er
LEcon329_288:10	especially	RB(RB)	especially
LEcon329_288:11	for	IN(IN)	for
LEcon329_288:12	serbia	NP(NP)	serbia
LEcon329_288:13	it	PP(PP)	it
LEcon329_288:14	's	VBS(VBS)	be
LEcon329_288:15	_0	PA(PA)	
LEcon329_288:16	hh	BR(BR)	
LEcon329_288:17	erm	UH(UH)	erm
LEcon329_288:18	you	PP(PP)	you
LEcon329_288:19	have	VHP(VHP)	have
LEcon329_288:20	to	TO(TO)	to
LEcon329_288:21	be	VB(VB)	be
LEcon329_288:22	married	JJ(JJ)	married
LEcon329_288:23	to	IN(IN)	to
LEcon329_288:24	a	DT(DT)	a
LEcon329_288:25	maltese	NP(NP)	maltese
LEcon329_288:26	to	TO(TO)	to
LEcon329_288:27	to	TO(TO)	to
LEcon329_288:28	get	VV(VV)	get
LEcon329_288:29	it	PP(PP)	it
LEcon329_288:30	i	PP(PP)	i
LEcon329_288:31	think	VVP(VVP)	think
LEcon329_288:32	_2	PA(PA)	

LEcon329_289:1	f_xxxxxxxx	FW(FW)	

LEcon329_290:1	he	PP(PP)	he
LEcon329_290:2	said	VVD(VVD)	say
LEcon329_290:3	aha	RE(RE)	aha
LEcon329_290:4	_0	PA(PA)	
LEcon329_290:5	because	IN(IN)	because

LEcon329_291:1	f_xxxxxxxxxxx	FW(FW)	
LEcon329_291:2	chance	NN(NN)	chance
LEcon329_291:3	of	IN(IN)	of
LEcon329_291:4	the	DT(DT)	the
LEcon329_291:5	trophy	NN(NN)	trophy

LEcon329_292:1	hh	BR(BR)	
LEcon329_292:2	he	PP(PP)	he
LEcon329_292:3	just	RB(RB)	just
LEcon329_292:4	said	VVD(VVD)	say
LEcon329_292:5	that	DT(DT)	that
LEcon329_292:6	erm	UH(UH)	erm

LEcon329_293:1	ah	UH(UH)	ah

LEcon329_294:1	because	IN(IN)	because
LEcon329_294:2	_0	PA(PA)	
LEcon329_294:3	my	PP$(PP$)	i
LEcon329_294:4	father	NN(NN)	father
LEcon329_294:5	is	VBZ(VBZ)	be
LEcon329_294:6	from	IN(IN)	from
LEcon329_294:7	a_[place1]	NP(NP)	

LEcon329_295:1	my	PP$(PP$)	i
LEcon329_295:2	team	NN(NN)	team
LEcon329_295:3	i	PP(PP)	i
LEcon329_295:4	think	VVP(VVP)	think
LEcon329_295:5	my	PP$(PP$)	i
LEcon329_295:6	team	NN(NN)	team
LEcon329_295:7	won	VVD(VVD)	win
LEcon329_295:8	because	IN(IN)	because
LEcon329_295:9	they	PP(PP)	they
LEcon329_295:10	are	VBP(VBP)	be
LEcon329_295:11	waving	VVG(VVG)	wave
LEcon329_295:12	the	DT(DT)	the
LEcon329_295:13	flags	NNS(NNS)	flag
LEcon329_295:14	the	DT(DT)	the
LEcon329_295:15	hibernian	JJ(JJ)	hibernian
LEcon329_295:16	team	NN(NN)	team
LEcon329_295:17	flags	NNS(NNS)	flag

LEcon329_296:1	yes	RE(RE)	yes
LEcon329_296:2	yes	RE(RE)	yes

LEcon329_297:1	cos	IN(IN)	cos
LEcon329_297:2	you	PP(PP)	you
LEcon329_297:3	have	VHP(VHP)	have
LEcon329_297:4	cos	IN(IN)	cos

LEcon329_298:1	let	VV(VV)	let
LEcon329_298:2	me	PP(PP)	i
LEcon329_298:3	say	VV(VV)	say

LEcon329_299:1	so	DM(DM)	so
LEcon329_299:2	must	MD(MD)	must
LEcon329_299:3	have	VHP(VHP)	have
LEcon329_299:4	beaten	VVN(VVN)	beat
LEcon329_299:5	f_birkirkara	FW(FW)	

LEcon329_300:1	@	LA(LA)	

LEcon329_301:1	@@	LA(LA)	

LEcon329_302:1	@@	LA(LA)	

LEcon329_303:1	look	DM(DM)/VV(VV)	look
LEcon329_303:2	happy	JJ(JJ)	happy
LEcon329_303:3	he	PP(PP)	he
LEcon329_303:4	is	VBZ(VBZ)	be
LEcon329_303:5	he	PP(PP)	he
LEcon329_303:6	's	VBS(VBS)	be
LEcon329_303:7	like	IN(IN)	like
LEcon329_303:8	a	DT(DT)	a
LEcon329_303:9	child	NN(NN)	child
LEcon329_303:10	erm	UH(UH)	erm

LEcon329_304:1	@@	LA(LA)	

LEcon329_305:1	cos	IN(IN)	cos
LEcon329_305:2	he	PP(PP)	he
LEcon329_305:3	lives	VVZ(VVZ)	live
LEcon329_305:4	in	IN(IN)	in
LEcon329_305:5	pa-	XX(XX)	
LEcon329_305:6	he	PP(PP)	he
LEcon329_305:7	used	VVD(VVD)	use
LEcon329_305:8	to	TO(TO)	to
LEcon329_305:9	live	VV(VV)	live
LEcon329_305:10	in	IN(IN)	in
LEcon329_305:11	a_[place1]	NP(NP)	
LEcon329_305:12	when	WRB(WRB)	when
LEcon329_305:13	he	PP(PP)	he
LEcon329_305:14	was	VBD(VBD)	be
LEcon329_305:15	young	JJ(JJ)	young

LEcon329_306:1	aha	RE(RE)	aha

LEcon329_307:1	and	CC(CC)	and
