PBmtg300_1:1	starting	VVG(VVG)	start
PBmtg300_1529:3	what	WP(WP)	what
PBmtg300_1529:4	a_[org33]	NP(NP)	
PBmtg300_1529:5	always	RB(RB)	always
PBmtg300_1529:6	have	VHP(VHP)	have
PBmtg300_1529:7	they	PP(PP)	they
PBmtg300_1529:8	have	VHP(VHP)	have
PBmtg300_1529:9	er	UH(UH)	er
PBmtg300_1529:10	er	UH(UH)	er
PBmtg300_1529:11	official	JJ(JJ)	official
PBmtg300_1529:12	block	NN(NN)	block
PBmtg300_1529:13	hours	NNS(NNS)	hour
PBmtg300_1529:14	of	IN(IN)	of
PBmtg300_1529:15	nine	CD(CD)	nine
PBmtg300_1529:16	to	IN(IN)	to
PBmtg300_1529:17	two	CD(CD)	two
PBmtg300_1529:18	_0	PA(PA)	

PBmtg300_1530:1	yes	RE(RE)	yes

PBmtg300_1531:1	yeah	RE(RE)	yeah
PBmtg300_1531:2	_0	PA(PA)	
PBmtg300_1531:3	but	CC(CC)	but
PBmtg300_1531:4	er	UH(UH)	er
PBmtg300_1531:5	reality	NN(NN)	reality
PBmtg300_1531:6	is	VBZ(VBZ)	be
PBmtg300_1531:7	er	UH(UH)	er
PBmtg300_1531:8	less	JJR(JJR)	less
PBmtg300_1531:9	than	IN(IN)	than
PBmtg300_1531:10	seventy	CD(CD)	seventy
PBmtg300_1531:11	cos	IN(IN)	cos
PBmtg300_1531:12	er	UH(UH)	er
PBmtg300_1531:13	s_aogs	NNS(NNS)	s_aogs
PBmtg300_1531:14	are	VBP(VBP)	be
PBmtg300_1531:15	one	NN(NN)	one
PBmtg300_1531:16	after	IN(IN)	after
PBmtg300_1531:17	the	DT(DT)	the
PBmtg300_1531:18	other	JJ(JJ)	other
PBmtg300_1531:19	_0	PA(PA)	

PBmtg300_1532:1	mhm	RE(RE)	mhm

PBmtg300_1533:1	yeah	RE(RE)	yeah
PBmtg300_1533:2	and	CC(CC)	and
PBmtg300_1533:3	that	DT(DT)	that
PBmtg300_1533:4	's	VBS(VBS)	be
PBmtg300_1533:5	exactly	RB(RB)	exactly
PBmtg300_1533:6	why	WRB(WRB)	why
PBmtg300_1533:7	eighty	CD(CD)	eighty
PBmtg300_1533:8	eighty	CD(CD)	eighty
PBmtg300_1533:9	per	NN(NN)	per
PBmtg300_1533:10	cent	NN(NN)	cent
PBmtg300_1533:11	is	VBZ(VBZ)	be
PBmtg300_1533:12	a	DT(DT)	a
PBmtg300_1533:13	goo-	XX(XX)	
PBmtg300_1533:14	is	VBZ(VBZ)	be
PBmtg300_1533:15	is	VBZ(VBZ)	be
PBmtg300_1533:16	really	RB(RB)	really
PBmtg300_1533:17	good	JJ(JJ)	good
PBmtg300_1533:18	_0	PA(PA)	
PBmtg300_1533:19	value	NN(NN)	value
PBmtg300_1533:20	hh	BR(BR)	
PBmtg300_1533:21	block	NN(NN)	block
PBmtg300_1533:22	hours	NNS(NNS)	hour

PBmtg300_1534:1	yeah	RE(RE)	yeah

PBmtg300_1535:1	er	UH(UH)	er
PBmtg300_1535:2	we	PP(PP)	we
PBmtg300_1535:3	we	PP(PP)	we
PBmtg300_1535:4	we	PP(PP)	we
PBmtg300_1535:5	kept	VVD(VVD)	keep
PBmtg300_1535:6	in	IN(IN)	in
PBmtg300_1535:7	on	IN(IN)	on
PBmtg300_1535:8	purpose	NN(NN)	purpose
PBmtg300_1535:9	around	IN(IN)	around
PBmtg300_1535:10	the	DT(DT)	the
PBmtg300_1535:11	eighties	NNS(NNS)	eighty
PBmtg300_1535:12	_0	PA(PA)	

PBmtg300_1536:1	mhm	RE(RE)	mhm

PBmtg300_1537:1	we	PP(PP)	we
PBmtg300_1537:2	did	VVD(VVD)	do
PBmtg300_1537:3	this	DT(DT)	this
PBmtg300_1537:4	on	IN(IN)	on
PBmtg300_1537:5	purpose	NN(NN)	purpose
PBmtg300_1537:6	especially	RB(RB)	especially
PBmtg300_1537:7	because	IN(IN)	because
PBmtg300_1537:8	to	TO(TO)	to
PBmtg300_1537:9	make	VV(VV)	make
PBmtg300_1537:10	sure	JJ(JJ)	sure
PBmtg300_1537:11	_0	PA(PA)	
PBmtg300_1537:12	and	CC(CC)	and
PBmtg300_1537:13	especially	RB(RB)	especially
PBmtg300_1537:14	we	PP(PP)	we
PBmtg300_1537:15	want	VVP(VVP)	want
PBmtg300_1537:16	to	TO(TO)	to
PBmtg300_1537:17	_1	PA(PA)	
PBmtg300_1537:18	promote	VV(VV)	promote
PBmtg300_1537:19	and	CC(CC)	and
PBmtg300_1537:20	extend	VV(VV)	extend
PBmtg300_1537:21	themselves	PP(PP)	they
PBmtg300_1537:22	to	IN(IN)	to
PBmtg300_1537:23	that	DT(DT)	that
PBmtg300_1537:24	_0	PA(PA)	
PBmtg300_1537:25	market	NN(NN)	market
PBmtg300_1537:26	_0	PA(PA)	
PBmtg300_1537:27	as	IN(IN)	as
PBmtg300_1537:28	_0	PA(PA)	
PBmtg300_1537:29	we	PP(PP)	we
PBmtg300_1537:30	are	VBP(VBP)	be
PBmtg300_1537:31	a	DT(DT)	a
PBmtg300_1537:32	a	DT(DT)	a
PBmtg300_1537:33	cargo	NN(NN)	cargo
PBmtg300_1537:34	airline	NN(NN)	airline
PBmtg300_1537:35	hh	BR(BR)	
PBmtg300_1537:36	_0	PA(PA)	
PBmtg300_1537:37	but	CC(CC)	but
PBmtg300_1537:38	we	PP(PP)	we
PBmtg300_1537:39	want	VVP(VVP)	want
PBmtg300_1537:40	to	TO(TO)	to
PBmtg300_1537:41	give	VV(VV)	give
PBmtg300_1537:42	the	DT(DT)	the
PBmtg300_1537:43	service	NN(NN)	service
PBmtg300_1537:44	as	IN(IN)	as
PBmtg300_1537:45	a	DT(DT)	a
PBmtg300_1537:46	passenger	NN(NN)	passenger
PBmtg300_1537:47	airline	NN(NN)	airline
PBmtg300_1537:48	_0	PA(PA)	
PBmtg300_1537:49	and	CC(CC)	and
PBmtg300_1537:50	that	IN(IN)	that
PBmtg300_1537:51	you	PP(PP)	you
PBmtg300_1537:52	only	RB(RB)	only
PBmtg300_1537:53	can	MD(MD)	can
PBmtg300_1537:54	do	VV(VV)	do
PBmtg300_1537:55	to	TO(TO)	to
PBmtg300_1537:56	fly	VV(VV)	fly
PBmtg300_1537:57	on	IN(IN)	on
PBmtg300_1537:58	time	NN(NN)	time
PBmtg300_1537:59	_0	PA(PA)	

PBmtg300_1538:1	mhm	RE(RE)	mhm

PBmtg300_1539:1	and	CC(CC)	and
PBmtg300_1539:2	er	UH(UH)	er
PBmtg300_1539:3	be	VB(VB)	be
PBmtg300_1539:4	your	PP$(PP$)	you
PBmtg300_1539:5	in	IN(IN)	in
PBmtg300_1539:6	schedule	NN(NN)	schedule

PBmtg300_1540:1	yeah	RE(RE)	yeah

PBmtg300_1541:1	make	VV(VV)	make
PBmtg300_1541:2	it	PP(PP)	it
PBmtg300_1541:3	_0	PA(PA)	
PBmtg300_1541:4	secure	JJ(JJ)	secure
PBmtg300_1541:5	_0	PA(PA)	

PBmtg300_1542:1	sure	RB(RB)	sure

PBmtg300_1543:1	yeah	RE(RE)	yeah

PBmtg300_1544:1	and	CC(CC)	and
PBmtg300_1544:2	this	DT(DT)	this
PBmtg300_1544:3	is	VBZ(VBZ)	be
PBmtg300_1544:4	why	WRB(WRB)	why
PBmtg300_1544:5	we	PP(PP)	we
PBmtg300_1544:6	did	VVD(VVD)	do
PBmtg300_1544:7	the	DT(DT)	the
PBmtg300_1544:8	block	NN(NN)	block
PBmtg300_1544:9	hours	NNS(NNS)	hour
PBmtg300_1544:10	x	UNI(UNI)	
PBmtg300_1544:11	_0	PA(PA)	
PBmtg300_1544:12	but	CC(CC)	but
PBmtg300_1544:13	if	IN(IN)	if
PBmtg300_1544:14	the	DT(DT)	the
PBmtg300_1544:15	fourth	JJ(JJ)	fourth
PBmtg300_1544:16	plane	NN(NN)	plane
PBmtg300_1544:17	comes	VVZ(VVZ)	come
PBmtg300_1544:18	in	IN(IN)	in
PBmtg300_1544:19	_1	PA(PA)	
PBmtg300_1544:20	again	RB(RB)	again
PBmtg300_1544:21	your	PP$(PP$)	you
PBmtg300_1544:22	flexibility	NN(NN)	flexibility
PBmtg300_1544:23	is	VBZ(VBZ)	be
PBmtg300_1544:24	way	NN(NN)	way
PBmtg300_1544:25	higher	JJR(JJR)	high
PBmtg300_1544:26	_1	PA(PA)	
PBmtg300_1544:27	but	CC(CC)	but
PBmtg300_1544:28	then	RB(RB)	then
PBmtg300_1544:29	again	RB(RB)	again
PBmtg300_1544:30	_0	PA(PA)	
PBmtg300_1544:31	we	PP(PP)	we
PBmtg300_1544:32	're	VBP(VBP)	be
PBmtg300_1544:33	gon	VVG(VVG)	go
PBmtg300_1544:34	na	TO(TO)	to
PBmtg300_1544:35	open	VV(VV)	open
PBmtg300_1544:36	_0	PA(PA)	
PBmtg300_1544:37	er	UH(UH)	er
PBmtg300_1544:38	i	PP(PP)	i
PBmtg300_1544:39	i	PP(PP)	i
PBmtg300_1544:40	forgot	VVD(VVD)	forget
PBmtg300_1544:41	to	TO(TO)	to
PBmtg300_1544:42	mention	VV(VV)	mention
PBmtg300_1544:43	also	RB(RB)	also
PBmtg300_1544:44	well	DM(DM)	well
PBmtg300_1544:45	_0	PA(PA)	
PBmtg300_1544:46	tokyo	NP(NP)	tokyo
PBmtg300_1544:47	_0	PA(PA)	
PBmtg300_1544:48	we	PP(PP)	we
PBmtg300_1544:49	're	VBP(VBP)	be
PBmtg300_1544:50	now	RB(RB)	now
PBmtg300_1544:51	at	IN(IN)	at
PBmtg300_1544:52	this	DT(DT)	this
PBmtg300_1544:53	moment	NN(NN)	moment
PBmtg300_1544:54	er	UH(UH)	er

PBmtg300_1545:1	a_[S8]	NP(NP)	
PBmtg300_1545:2	_0	PA(PA)	

PBmtg300_1546:1	flying	VVG(VVG)	fly
PBmtg300_1546:2	to	IN(IN)	to
PBmtg300_1546:3	osaka	NP(NP)	osaka
PBmtg300_1546:4	@@	LA(LA)	
PBmtg300_1546:5	_0	PA(PA)	

PBmtg300_1547:1	a_[S8]	NP(NP)	
PBmtg300_1547:2	_1	PA(PA)	

PBmtg300_1548:1	but	CC(CC)	but
PBmtg300_1548:2	_0	PA(PA)	
PBmtg300_1548:3	to	TO(TO)	to
PBmtg300_1548:4	tell	VV(VV)	tell
PBmtg300_1548:5	you	PP(PP)	you
PBmtg300_1548:6	something	NN(NN)	something
PBmtg300_1548:7	is	VBZ(VBZ)	be
PBmtg300_1548:8	tokyo	NP(NP)	tokyo
PBmtg300_1548:9	is	VBZ(VBZ)	be
PBmtg300_1548:10	first	RB(RB)	first
PBmtg300_1548:11	gon	VVG(VVG)	go
PBmtg300_1548:12	na	TO(TO)	to
PBmtg300_1548:13	be	VB(VB)	be
PBmtg300_1548:14	served	VVN(VVN)	serve
PBmtg300_1548:15	by	IN(IN)	by
PBmtg300_1548:16	a	DT(DT)	a
PBmtg300_1548:17	narrow	JJ(JJ)	narrow
PBmtg300_1548:18	body	NN(NN)	body
PBmtg300_1548:19	_0	PA(PA)	
PBmtg300_1548:20	or	CC(CC)	or
PBmtg300_1548:21	a	DT(DT)	a
PBmtg300_1548:22	lower	JJR(JJR)	low
PBmtg300_1548:23	deck	NN(NN)	deck
PBmtg300_1548:24	flight	NN(NN)	flight
PBmtg300_1548:25	as	IN(IN)	as
PBmtg300_1548:26	the	DT(DT)	the
PBmtg300_1548:27	eight	CD(CD)	eight
PBmtg300_1548:28	three	CD(CD)	three
PBmtg300_1548:29	thirties	NNS(NNS)	thirty
PBmtg300_1548:30	_0	PA(PA)	
PBmtg300_1548:31	we	PP(PP)	we
PBmtg300_1548:32	bought	VVD(VVD)	buy
PBmtg300_1548:33	five	CD(CD)	five
PBmtg300_1548:34	new	JJ(JJ)	new
PBmtg300_1548:35	_0	PA(PA)	
PBmtg300_1548:36	eight	CD(CD)	eight
PBmtg300_1548:37	three	CD(CD)	three
PBmtg300_1548:38	thirties	NNS(NNS)	thirty
PBmtg300_1548:39	_0	PA(PA)	

PBmtg300_1549:1	yeah	RE(RE)	yeah
PBmtg300_1549:2	_0	PA(PA)	

PBmtg300_1550:1	but	CC(CC)	but
PBmtg300_1550:2	it	PP(PP)	it
PBmtg300_1550:3	's	VBS(VBS)	be
PBmtg300_1550:4	er	UH(UH)	er
PBmtg300_1550:5	opening	VVG(VVG)	open
PBmtg300_1550:6	_0	PA(PA)	
PBmtg300_1550:7	and	CC(CC)	and
PBmtg300_1550:8	then	RB(RB)	then
PBmtg300_1550:9	_1	PA(PA)	
PBmtg300_1550:10	er	UH(UH)	er
PBmtg300_1550:11	when	WRB(WRB)	when
PBmtg300_1550:12	it	PP(PP)	it
PBmtg300_1550:13	's	VBS(VBS)	be
PBmtg300_1550:14	gon	VVG(VVG)	go
PBmtg300_1550:15	na	TO(TO)	to
PBmtg300_1550:16	be	VB(VB)	be
PBmtg300_1550:17	successful	JJ(JJ)	successful
PBmtg300_1550:18	which	PRE(PRE)	which
PBmtg300_1550:19	it	PP(PP)	it
PBmtg300_1550:20	's	VBS(VBS)	be
PBmtg300_1550:21	already	RB(RB)	already
PBmtg300_1550:22	because	IN(IN)	because
PBmtg300_1550:23	_0	PA(PA)	
PBmtg300_1550:24	china	NP(NP)	china
PBmtg300_1550:25	japan	NP(NP)	japan
PBmtg300_1550:26	is	VBZ(VBZ)	be
PBmtg300_1550:27	a	DT(DT)	a
PBmtg300_1550:28	tremendous	JJ(JJ)	tremendous
PBmtg300_1550:29	market	NN(NN)	market

PBmtg300_1551:1	er	UH(UH)	er
PBmtg300_1551:2	for	IN(IN)	for
PBmtg300_1551:3	seventy	CD(CD)	seventy
PBmtg300_1551:4	cents	NPS(NPS)	cent
PBmtg300_1551:5	we	PP(PP)	we
PBmtg300_1551:6	can	MD(MD)	can
PBmtg300_1551:7	find	VV(VV)	find
PBmtg300_1551:8	e-	XX(XX)	
PBmtg300_1551:9	er	UH(UH)	er
PBmtg300_1551:10	even	RB(RB)	even
PBmtg300_1551:11	narrow	JJ(JJ)	narrow
PBmtg300_1551:12	body	NN(NN)	body
PBmtg300_1551:13	cargo	NN(NN)	cargo

PBmtg300_1552:1	yes	RE(RE)	yes
PBmtg300_1552:2	it	PP(PP)	it
PBmtg300_1552:3	's	VBS(VBS)	be
PBmtg300_1552:4	erm	UH(UH)	erm
PBmtg300_1552:5	_1	PA(PA)	

PBmtg300_1553:1	yeah	RE(RE)	yeah

PBmtg300_1554:1	hh	BR(BR)	
PBmtg300_1554:2	i	PP(PP)	i
PBmtg300_1554:3	believe	VVP(VVP)	believe
PBmtg300_1554:4	_0	PA(PA)	
PBmtg300_1554:5	no	RE(RE)	no
PBmtg300_1554:6	_0	PA(PA)	
PBmtg300_1554:7	the	DT(DT)	the
PBmtg300_1554:8	best	JJS(JJS)	good
PBmtg300_1554:9	route	NN(NN)	route
PBmtg300_1554:10	within	IN(IN)	within
PBmtg300_1554:11	the	DT(DT)	the
PBmtg300_1554:12	a_[org2]	NP(NP)	
PBmtg300_1554:13	system	NN(NN)	system
PBmtg300_1554:14	is	VBZ(VBZ)	be
PBmtg300_1554:15	taiwan	NP(NP)	taiwan
PBmtg300_1554:16	shanghai	NP(NP)	shanghai
PBmtg300_1554:17	_0	PA(PA)	
PBmtg300_1554:18	hh	BR(BR)	
PBmtg300_1554:19	that	DT(DT)	that
PBmtg300_1554:20	's	VBS(VBS)	be
PBmtg300_1554:21	the	DT(DT)	the

PBmtg300_1555:1	_1	PA(PA)	

PBmtg300_1556:1	i	PP(PP)	i
PBmtg300_1556:2	do	VVP(VVP)	do
PBmtg300_1556:3	n't	RB(RB)	not
PBmtg300_1556:4	know	VV(VV)	know
PBmtg300_1556:5	how	WRB(WRB)	how
PBmtg300_1556:6	well	DM(DM)/RB(RB)	well
PBmtg300_1556:7	it	PP(PP)	it
PBmtg300_1556:8	's	VBS(VBS)	be
PBmtg300_1556:9	it	PP(PP)	it
PBmtg300_1556:10	's	VBS(VBS)	be
PBmtg300_1556:11	incredible	JJ(JJ)	incredible
PBmtg300_1556:12	_0	PA(PA)	
PBmtg300_1556:13	but	CC(CC)	but
PBmtg300_1556:14	then	RB(RB)	then
PBmtg300_1556:15	the	DT(DT)	the
PBmtg300_1556:16	second	JJ(JJ)	second
PBmtg300_1556:17	route	NN(NN)	route
PBmtg300_1556:18	is	VBZ(VBZ)	be
PBmtg300_1556:19	_0	PA(PA)	
PBmtg300_1556:20	hongkong	NP(NP)	hongkong
PBmtg300_1556:21	_0	PA(PA)	
PBmtg300_1556:22	osaka	NP(NP)	osaka
PBmtg300_1556:23	@@	LA(LA)	
PBmtg300_1556:24	but	CC(CC)	but
PBmtg300_1556:25	anyway	RB(RB)	anyway
PBmtg300_1556:26	this	DT(DT)	this
PBmtg300_1556:27	is	VBZ(VBZ)	be
PBmtg300_1556:28	new	JJ(JJ)	new
PBmtg300_1556:29	routes	NNS(NNS)	route

PBmtg300_1557:1	@@@@	LA(LA)	

PBmtg300_1558:1	taiwan	NP(NP)	taiwan
PBmtg300_1558:2	shanghai	NP(NP)	shanghai
PBmtg300_1558:3	is	VBZ(VBZ)	be
PBmtg300_1558:4	anyway	RB(RB)	anyway
PBmtg300_1558:5	a	DT(DT)	a
PBmtg300_1558:6	a	DT(DT)	a
PBmtg300_1558:7	good	JJ(JJ)	good
PBmtg300_1558:8	road	NN(NN)	road
PBmtg300_1558:9	er	UH(UH)	er
PBmtg300_1558:10	but	CC(CC)	but
PBmtg300_1558:11	you	PP(PP)	you
PBmtg300_1558:12	go	VVP(VVP)	go
PBmtg300_1558:13	via	IN(IN)	via
PBmtg300_1558:14	hongkong	NP(NP)	hongkong
PBmtg300_1558:15	still	RB(RB)	still
PBmtg300_1558:16	i	PP(PP)	i
PBmtg300_1558:17	guess	VVP(VVP)	guess
PBmtg300_1558:18	_0	PA(PA)	

PBmtg300_1559:1	@	LA(LA)	

PBmtg300_1560:1	touchdown	NN(NN)	touchdown
PBmtg300_1560:2	hongkong	NP(NP)	hongkong
PBmtg300_1560:3	_0	PA(PA)	
PBmtg300_1560:4	and	CC(CC)	and
PBmtg300_1560:5	then	RB(RB)	then
PBmtg300_1560:6	you	PP(PP)	you
PBmtg300_1560:7	go	VVP(VVP)	go
PBmtg300_1560:8	to	IN(IN)	to
PBmtg300_1560:9	shanghai	NP(NP)	shanghai
PBmtg300_1560:10	you	PP(PP)	you
PBmtg300_1560:11	do	VVP(VVP)	do
PBmtg300_1560:12	n't	RB(RB)	not
PBmtg300_1560:13	have	VH(VH)	have
PBmtg300_1560:14	the	DT(DT)	the
PBmtg300_1560:15	the	DT(DT)	the
PBmtg300_1560:16	rights	NNS(NNS)	right
PBmtg300_1560:17	to	TO(TO)	to
PBmtg300_1560:18	fly	VV(VV)	fly
PBmtg300_1560:19	direct	RB(JJ)	direct
PBmtg300_1560:20	_0	PA(PA)	
PBmtg300_1560:21	no	RE(RE)	no
PBmtg300_1560:22	_0	PA(PA)	
PBmtg300_1560:23	actually	RB(RB)	actually
PBmtg300_1560:24	those	DT(DT)	those
PBmtg300_1560:25	routes	NNS(NNS)	route
PBmtg300_1560:26	_0	PA(PA)	
PBmtg300_1560:27	we	PP(PP)	we
PBmtg300_1560:28	converted	VVD(VVD)	convert
PBmtg300_1560:29	or	CC(CC)	or
PBmtg300_1560:30	_0	PA(PA)	
PBmtg300_1560:31	actually	RB(RB)	actually
PBmtg300_1560:32	traded	VVD(VVD)	trade
PBmtg300_1560:33	together	RB(RB)	together
PBmtg300_1560:34	with	IN(IN)	with
PBmtg300_1560:35	a_[org34]	NP(NP)	
PBmtg300_1560:36	_0	PA(PA)	

PBmtg300_1561:1	mhm	RE(RE)	mhm
PBmtg300_1561:2	_0	PA(PA)	

PBmtg300_1562:1	and	CC(CC)	and
PBmtg300_1562:2	this	DT(DT)	this
PBmtg300_1562:3	is	VBZ(VBZ)	be
PBmtg300_1562:4	er	UH(UH)	er
PBmtg300_1562:5	_0	PA(PA)	
PBmtg300_1562:6	you	PP(DM)	you
PBmtg300_1562:7	know	VVP(DM)	know
PBmtg300_1562:8	er	UH(UH)	er
PBmtg300_1562:9	something	NN(NN)	something
PBmtg300_1562:10	_0	PA(PA)	
PBmtg300_1562:11	also	RB(RB)	also
PBmtg300_1562:12	again	RB(RB)	again
PBmtg300_1562:13	diplomatic	JJ(JJ)	diplomatic
PBmtg300_1562:14	_0	PA(PA)	

PBmtg300_1563:1	yeah	RE(RE)	yeah

PBmtg300_1564:1	way	NN(NN)	way
PBmtg300_1564:2	of	IN(IN)	of

PBmtg300_1565:1	of	IN(IN)	of
PBmtg300_1565:2	xx	UNI(UNI)	

PBmtg300_1566:1	of	IN(IN)	of
PBmtg300_1566:2	er	UH(UH)	er
PBmtg300_1566:3	p_agotiations	PVC(NNS)	
PBmtg300_1566:4	which	PRE(PRE)	which
PBmtg300_1566:5	they	PP(PP)	they
PBmtg300_1566:6	had	VHD(VHD)	have
PBmtg300_1566:7	with	IN(IN)	with
PBmtg300_1566:8	a_[org34]	NP(NP)	
PBmtg300_1566:9	and	CC(CC)	and
PBmtg300_1566:10	then	RB(RB)	then
PBmtg300_1566:11	well	DM(DM)	well
PBmtg300_1566:12	it	PP(PP)	it
PBmtg300_1566:13	's	VBS(VBS)	be
PBmtg300_1566:14	er	UH(UH)	er
PBmtg300_1566:15	was	VBD(VBD)	be
PBmtg300_1566:16	we	PP(PP)	we
PBmtg300_1566:17	trade	VVP(VVP)	trade
PBmtg300_1566:18	_0	PA(PA)	
PBmtg300_1566:19	between	IN(IN)	between
PBmtg300_1566:20	the	DT(DT)	the
PBmtg300_1566:21	two	CD(CD)	two
PBmtg300_1566:22	companies	NNS(NNS)	company
PBmtg300_1566:23	_0	PA(PA)	
PBmtg300_1566:24	but	CC(CC)	but
PBmtg300_1566:25	well	DM(DM)	well
PBmtg300_1566:26	it	PP(PP)	it
PBmtg300_1566:27	's	VBS(VBS)	be
PBmtg300_1566:28	a	DT(DT)	a
PBmtg300_1566:29	su-	XX(XX)	
PBmtg300_1566:30	a	DT(DT)	a
PBmtg300_1566:31	tremendous	JJ(JJ)	tremendous
PBmtg300_1566:32	success	NN(NN)	success
PBmtg300_1566:33	_0	PA(PA)	
PBmtg300_1566:34	those	DT(DT)	those
PBmtg300_1566:35	flights	NNS(NNS)	flight
PBmtg300_1566:36	we	PP(PP)	we
PBmtg300_1566:37	fly	VVP(VVP)	fly
PBmtg300_1566:38	i	PP(PP)	i
PBmtg300_1566:39	believe	VVP(VVP)	believe
PBmtg300_1566:40	_1	PA(PA)	
PBmtg300_1566:41	er	UH(UH)	er
PBmtg300_1566:42	i	PP(PP)	i
PBmtg300_1566:43	do	VVP(VVP)	do
PBmtg300_1566:44	n't	RB(RB)	not
PBmtg300_1566:45	know	VV(VV)	know
PBmtg300_1566:46	eight	CD(CD)	eight
PBmtg300_1566:47	to	IN(IN)	to
PBmtg300_1566:48	twelve	CD(CD)	twelve
PBmtg300_1566:49	flights	NNS(NNS)	flight
PBmtg300_1566:50	a	DT(DT)	a
PBmtg300_1566:51	day	NN(NN)	day
PBmtg300_1566:52	it	PP(PP)	it
PBmtg300_1566:53	's	VBS(VBS)	be
PBmtg300_1566:54	_0	PA(PA)	
PBmtg300_1566:55	full	JJ(JJ)	full

PBmtg300_1567:1	yeah	RE(RE)	yeah
PBmtg300_1567:2	_0	PA(PA)	

PBmtg300_1568:1	totally	RB(RB)	totally
PBmtg300_1568:2	but	CC(CC)	but
PBmtg300_1568:3	totally	RB(RB)	totally
PBmtg300_1568:4	full	JJ(JJ)	full
PBmtg300_1568:5	_0	PA(PA)	

PBmtg300_1569:1	er	UH(UH)	er
PBmtg300_1569:2	it	PP(PP)	it
PBmtg300_1569:3	's	VBS(VBS)	be
PBmtg300_1569:4	a	DT(DT)	a
PBmtg300_1569:5	good	JJ(JJ)	good
PBmtg300_1569:6	market	NN(NN)	market
PBmtg300_1569:7	er	UH(UH)	er
PBmtg300_1569:8	anyway	RB(RB)	anyway
PBmtg300_1569:9	i	PP(DM)	i
PBmtg300_1569:10	mean	VVP(DM)	mean
PBmtg300_1569:11	xxxxx	UNI(UNI)	
PBmtg300_1569:12	with	IN(IN)	with
PBmtg300_1569:13	er	UH(UH)	er
PBmtg300_1569:14	a_[org35]	NP(NP)	
PBmtg300_1569:15	airlines	NNS(NNS)	airline
PBmtg300_1569:16	and	CC(CC)	and
PBmtg300_1569:17	erm	UH(UH)	erm
PBmtg300_1569:18	hh	BR(BR)	
PBmtg300_1569:19	_0	PA(PA)	
PBmtg300_1569:20	it	PP(PP)	it
PBmtg300_1569:21	's	VBS(VBS)	be
PBmtg300_1569:22	always	RB(RB)	always

PBmtg300_1570:1	and	CC(CC)	and
PBmtg300_1570:2	rate-	XX(XX)	
PBmtg300_1570:3	p_ratewise	PVC(RB)	
PBmtg300_1570:4	we	PP(PP)	we
PBmtg300_1570:5	as	RB(RB)	as
PBmtg300_1570:6	well	RB(RB)	well
PBmtg300_1570:7	ooph	UH(UH)	ooph

PBmtg300_1571:1	yeah	RE(RE)	yeah
PBmtg300_1571:2	yeah	RE(RE)	yeah

PBmtg300_1572:1	@	LA(LA)	
PBmtg300_1572:2	hh	BR(BR)	
PBmtg300_1572:3	we	PP(PP)	we
PBmtg300_1572:4	we	PP(PP)	we
PBmtg300_1572:5	are	VBP(VBP)	be
PBmtg300_1572:6	jealous	JJ(JJ)	jealous
PBmtg300_1572:7	here	RB(RB)	here
PBmtg300_1572:8	_0	PA(PA)	

PBmtg300_1573:1	@	LA(LA)	

PBmtg300_1574:1	yah	RE(RE)	yah
PBmtg300_1574:2	i	PP(PP)	i
PBmtg300_1574:3	know	VVP(VVP)	know
PBmtg300_1574:4	i	PP(PP)	i
PBmtg300_1574:5	know	VVP(VVP)	know

PBmtg300_1575:1	i	PP(PP)	i
PBmtg300_1575:2	think	VVP(VVP)	think
PBmtg300_1575:3	so	RB(RB)	so
PBmtg300_1575:4	@	LA(LA)	
PBmtg300_1575:5	@	LA(LA)	

PBmtg300_1576:1	i	PP(PP)	i
PBmtg300_1576:2	also	RB(RB)	also
PBmtg300_1576:3	think	VVP(VVP)	think
PBmtg300_1576:4	so	RB(RB)	so
PBmtg300_1576:5	@@@	LA(LA)	
PBmtg300_1576:6	@@	LA(LA)	
PBmtg300_1576:7	@	LA(LA)	

PBmtg300_1577:1	i	PP(PP)	i
PBmtg300_1577:2	know	VVP(VVP)	know
PBmtg300_1577:3	yeah	RE(RE)	yeah

PBmtg300_1578:1	hhh	BR(BR)	
PBmtg300_1578:2	okay	RE(RE)	okay
PBmtg300_1578:3	erm	UH(UH)	erm
PBmtg300_1578:4	_0	PA(PA)	
PBmtg300_1578:5	hongkong	NP(NP)	hongkong
PBmtg300_1578:6	let	VV(VV)	let
PBmtg300_1578:7	's	PP(PP)	we
PBmtg300_1578:8	er	UH(UH)	er
PBmtg300_1578:9	start	VV(VV)	start
PBmtg300_1578:10	with	IN(IN)	with
PBmtg300_1578:11	hongkong	NP(NP)	hongkong
PBmtg300_1578:12	okay	RE(RE)	okay
PBmtg300_1578:13	erm	UH(UH)	erm
PBmtg300_1578:14	_0	PA(PA)	

PBmtg300_1579:1	hongkong	NP(NP)	hongkong

PBmtg300_1580:1	yes	RE(RE)	yes

PBmtg300_1581:1	for	IN(IN)	for
PBmtg300_1581:2	for	IN(IN)	for
PBmtg300_1581:3	the	DT(DT)	the
PBmtg300_1581:4	munich	NP(NP)	munich
PBmtg300_1581:5	operation	NN(NN)	operation
PBmtg300_1581:6	just	RB(RB)	just
PBmtg300_1581:7	keep	VV(VV)	keep
